station,down_on_2016,down_off_2016,down_total_2016,down_kilo_2016,up_on_2016,up_off_2016,up_total_2016,up_kilo_2016,total_2016,on_ktx_2016,on_saemaul_2016,on_mugungwha_2016,on_commute_2016,on_total_2016,off_ktx_2016,off_saemaul_2016,off_mugungwha_2016,off_commute_2016,off_total_2016,down_on_2017,down_off_2017,down_total_2017,down_kilo_2017,up_on_2017,up_off_2017,up_total_2017,up_kilo_2017,total_2017,on_ktx_2017,on_saemaul_2017,on_mugungwha_2017,on_commute_2017,on_total_2017,off_ktx_2017,off_saemaul_2017,off_mugungwha_2017,off_commute_2017,off_total_2017,down_on_2018,down_off_2018,down_total_2018,down_kilo_2018,up_on_2018,up_off_2018,up_total_2018,up_kilo_2018,total_2018,on_ktx_2018,on_saemaul_2018,on_mugungwha_2018,on_commute_2018,on_total_2018,off_ktx_2018,off_saemaul_2018,off_mugungwha_2018,off_commute_2018,off_total_2018,down_on_2019,down_off_2019,down_total_2019,down_kilo_2019,up_on_2019,up_off_2019,up_total_2019,up_kilo_2019,total_2019,on_ktx_2019,on_saemaul_2019,on_mugungwha_2019,on_commute_2019,on_total_2019,off_ktx_2019,off_saemaul_2019,off_mugungwha_2019,off_commute_2019,off_total_2019,down_on_2020,down_off_2020,down_total_2020,down_kilo_2020,up_on_2020,up_off_2020,up_total_2020,up_kilo_2020,total_2020,on_ktx_2020,on_saemaul_2020,on_mugungwha_2020,on_commute_2020,on_total_2020,off_ktx_2020,off_saemaul_2020,off_mugungwha_2020,off_commute_2020,off_total_2020,down_on_2021,down_off_2021,down_total_2021,down_kilo_2021,up_on_2021,up_off_2021,up_total_2021,up_kilo_2021,total_2021,on_ktx_2021,on_saemaul_2021,on_mugungwha_2021,on_commute_2021,on_total_2021,off_ktx_2021,off_saemaul_2021,off_mugungwha_2021,off_commute_2021,off_total_2021,down_on_2022,down_off_2022,down_total_2022,down_kilo_2022,up_on_2022,up_off_2022,up_total_2022,up_kilo_2022,total_2022,on_ktx_2022,on_saemaul_2022,on_mugungwha_2022,on_commute_2022,on_total_2022,off_ktx_2022,off_saemaul_2022,off_mugungwha_2022,off_commute_2022,off_total_2022
서천,26451.0,125550.0,152001.0,11349720.0,120238.0,26890.0,147128.0,661494.0,299129.0,0.0,39169.0,107520.0,0.0,146689.0,0.0,43609.0,108831.0,0.0,152440.0,26895,121785,148680.0,15814747.5,115924,26802,142726.0,3502057.1,291406.0,0.0,39277.0,103542.0,0.0,142819.0,0.0,44270.0,104317.0,0.0,148587.0,25405,117890,143295,15396238,113087,25444,138531,3355766,281826.0,0,39112.0,99380.0,0.0,138492,0,44486.0,98848.0,0.0,143334,27150.0,113567.0,140717.0,14502069.93,108494.0,27666.0,136160.0,3574980.07,276877.0,0.0,38396.0,97248.0,0.0,135644.0,0.0,44738.0,96495.0,0.0,141233.0,18807.0,67213.0,86020.0,8112066.300000001,63395.0,19047.0,82442.0,2327307.5,168462.0,0.0,24024.0,58178.0,0.0,82202.0,0.0,27922.0,58338.0,0.0,86260.0,19088.0,67434.0,86522.0,8147949.43,64418.0,19943.0,84361.0,2398305.37,170883.0,0.0,27236.0,56270.0,0.0,83506.0,0.0,30199.0,57178.0,0.0,87377.0,21191.0,86529.0,107720.0,10738884.19,83640.0,22225.0,105865.0,2741660.11,213585.0,0.0,34665.0,70166.0,0.0,104831.0,0.0,37905.0,70849.0,0.0,108754.0
석불,86.0,979.0,1065.0,59132.0,578.0,65.0,643.0,10381.0,1708.0,0.0,0.0,664.0,0.0,664.0,0.0,0.0,1044.0,0.0,1044.0,80,752,832.0,37778.9,641,98,739.0,4923.3,1571.0,0.0,0.0,721.0,0.0,721.0,0.0,0.0,850.0,0.0,850.0,54,1000,1054,60715,980,32,1012,1943,2066.0,0,0.0,1034.0,0.0,1034,0,0.0,1032.0,0.0,1032,74.0,664.0,738.0,54622.46,911.0,50.0,961.0,4113.14,1699.0,0.0,0.0,985.0,0.0,985.0,0.0,0.0,714.0,0.0,714.0,45.0,1146.0,1191.0,101620.49,1738.0,73.0,1811.0,6473.21,3002.0,0.0,0.0,1783.0,0.0,1783.0,0.0,0.0,1219.0,0.0,1219.0,50.0,2424.0,2474.0,144891.5,2405.0,57.0,2462.0,3407.1,4936.0,0.0,0.0,2455.0,0.0,2455.0,0.0,0.0,2481.0,0.0,2481.0,133.0,2664.0,2797.0,148468.66999999998,2505.0,148.0,2653.0,8272.53,5450.0,0.0,193.0,2445.0,0.0,2638.0,0.0,166.0,2646.0,0.0,2812.0
석포,8599.0,2151.0,10750.0,218972.0,2000.0,8951.0,10951.0,710709.0,21701.0,0.0,0.0,10599.0,0.0,10599.0,0.0,0.0,11102.0,0.0,11102.0,7609,2039,9648.0,195523.7,1887,8120,10007.0,778642.5,19655.0,0.0,0.0,9496.0,0.0,9496.0,0.0,0.0,10159.0,0.0,10159.0,6332,1961,8293,178529,1773,6977,8750,635183,17043.0,0,0.0,8105.0,0.0,8105,0,0.0,8938.0,0.0,8938,6132.0,2009.0,8141.0,184798.15,1797.0,6600.0,8397.0,607101.95,16538.0,0.0,0.0,7929.0,0.0,7929.0,0.0,0.0,8609.0,0.0,8609.0,3431.0,996.0,4427.0,88759.35,1058.0,4041.0,5099.0,360123.15,9526.0,0.0,36.0,4453.0,0.0,4489.0,0.0,34.0,5003.0,0.0,5037.0,1108.0,4740.0,5848.0,344025.12,3744.0,1472.0,5216.0,106920.38,11064.0,0.0,15.0,4837.0,0.0,4852.0,0.0,16.0,6196.0,0.0,6212.0,1983.0,4204.0,6187.0,333936.43,4006.0,2626.0,6632.0,209319.97,12819.0,0.0,158.0,5831.0,0.0,5989.0,0.0,129.0,6701.0,0.0,6830.0
선평,116.0,12.0,128.0,300.0,17.0,57.0,74.0,781.0,202.0,0.0,133.0,0.0,0.0,133.0,0.0,69.0,0.0,0.0,69.0,92,12,104.0,470.5,18,308,326.0,12076.2,430.0,0.0,110.0,0.0,0.0,110.0,0.0,320.0,0.0,0.0,320.0,72,9,81,833,9,92,101,8518,182.0,0,81.0,0.0,0.0,81,0,101.0,0.0,0.0,101,77.0,4.0,81.0,581.67,5.0,82.0,87.0,11924.13,168.0,0.0,82.0,0.0,0.0,82.0,0.0,86.0,0.0,0.0,86.0,27.0,0.0,27.0,0.0,3.0,31.0,34.0,4147.1,61.0,0.0,30.0,0.0,0.0,30.0,0.0,31.0,0.0,0.0,31.0,0.0,1.0,1.0,120.9,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,7.0,21.0,28.0,6983.99,42.0,3.0,45.0,997.71,73.0,0.0,49.0,0.0,0.0,49.0,0.0,24.0,0.0,0.0,24.0
성환,8556.0,50606.0,59162.0,4271146.0,43948.0,8789.0,52737.0,1466005.0,111899.0,0.0,0.0,52504.0,0.0,52504.0,0.0,0.0,59395.0,0.0,59395.0,7755,25465,33220.0,1374041.7,16218,8153,24371.0,481631.7,57591.0,0.0,336.0,23637.0,0.0,23973.0,0.0,336.0,33282.0,0.0,33618.0,8271,28887,37158,1440729,17897,9260,27157,461839,64315.0,0,0.0,26168.0,0.0,26168,0,0.0,38147.0,0.0,38147,8595.0,34301.0,42896.0,1597294.79,20400.0,9831.0,30231.0,457800.21,73127.0,0.0,0.0,28995.0,0.0,28995.0,0.0,0.0,44132.0,0.0,44132.0,5053.0,22314.0,27367.0,1185109.06,16190.0,5249.0,21439.0,278777.34,48806.0,0.0,0.0,21243.0,0.0,21243.0,0.0,0.0,27563.0,0.0,27563.0,6679.0,21988.0,28667.0,1182207.91,16350.0,7255.0,23605.0,390072.69,52272.0,0.0,0.0,23029.0,0.0,23029.0,0.0,0.0,29243.0,0.0,29243.0,8472.0,25492.0,33964.0,1390332.3,18740.0,9663.0,28403.0,527019.5,62367.0,0.0,0.0,27212.0,0.0,27212.0,0.0,0.0,35155.0,0.0,35155.0
수원,4213528.0,2405897.0,6619425.0,99844725.0,2368256.0,4237953.0,6606209.0,718157345.0,13225634.0,666422.0,1165327.0,4750035.0,0.0,6581784.0,691067.0,1191904.0,4760879.0,0.0,6643850.0,3779449,2397707,6177156.0,244900273.4,2249868,3758418,6008286.0,484707530.3,12185442.0,576767.0,1250806.0,4201744.0,0.0,6029317.0,604634.0,1288210.0,4263281.0,0.0,6156125.0,3818688,2606099,6424787,258890758,2484915,3811602,6296517,477047687,12721304.0,583343,1319446.0,4400814.0,0.0,6303603,624341,1376772.0,4416588.0,0.0,6417701,3957818.0,2839158.0,6796976.0,272515203.87,2736574.0,3966652.0,6703226.0,487736104.03,13500202.0,652320.0,1393456.0,4648616.0,0.0,6694392.0,693135.0,1445886.0,4666789.0,0.0,6805810.0,2319345.0,1863835.0,4183180.0,169590665.07999998,1829931.0,2343502.0,4173433.0,281838315.32,8356613.0,407332.0,832606.0,2909338.0,0.0,4149276.0,434897.0,902011.0,2870429.0,0.0,4207337.0,2495664.0,1801311.0,4296975.0,165045349.62,1779504.0,2527043.0,4306547.0,322205086.78,8603522.0,506798.0,955789.0,2812581.0,0.0,4275168.0,521921.0,977003.0,2829430.0,0.0,4328354.0,3155246.0,2102552.0,5257798.0,194615865.81,2105084.0,3220677.0,5325761.0,423920098.79,10583559.0,689162.0,1314893.0,3256275.0,0.0,5260330.0,711355.0,1338365.0,3273509.0,0.0,5323229.0
순천,129067.0,939291.0,1068358.0,204633422.0,947169.0,136161.0,1083330.0,12836147.0,2151688.0,515640.0,66096.0,494500.0,0.0,1076236.0,498342.0,70078.0,507032.0,0.0,1075452.0,139055,1048323,1187378.0,253110682.2,1057120,142337,1199457.0,24997535.2,2386835.0,648710.0,72678.0,474787.0,0.0,1196175.0,645733.0,66086.0,478841.0,0.0,1190660.0,138086,1078577,1216663,260806433,1085220,141886,1227106,23905421,2443769.0,692023,73847.0,457436.0,0.0,1223306,691601,63907.0,464955.0,0.0,1220463,155153.0,1115001.0,1270154.0,268980537.81,1123566.0,158344.0,1281910.0,25088442.79,2552064.0,727300.0,76238.0,475181.0,0.0,1278719.0,720391.0,63280.0,489674.0,0.0,1273345.0,111824.0,710699.0,822523.0,169777928.87,713645.0,110884.0,824529.0,16375870.03,1647052.0,489644.0,38788.0,297037.0,0.0,825469.0,480438.0,31842.0,309303.0,0.0,821583.0,126485.0,746073.0,872558.0,175132955.82,748902.0,125452.0,874354.0,18334267.78,1746912.0,523813.0,38141.0,313433.0,0.0,875387.0,518150.0,32714.0,320661.0,0.0,871525.0,179489.0,982360.0,1161849.0,235623538.87,995590.0,183296.0,1178886.0,25833067.83,2340735.0,712863.0,65081.0,397135.0,0.0,1175079.0,697859.0,55455.0,412342.0,0.0,1165656.0
승부,8493.0,4004.0,12497.0,338152.0,4710.0,7358.0,12068.0,532328.0,24565.0,0.0,4181.0,9022.0,0.0,13203.0,0.0,3118.0,8244.0,0.0,11362.0,9741,6264,16005.0,546514.3,4492,7447,11939.0,600164.3,27944.0,0.0,4591.0,9642.0,0.0,14233.0,0.0,4270.0,9441.0,0.0,13711.0,7836,3757,11593,331500,4268,7938,12206,525504,23799.0,0,3593.0,8511.0,0.0,12104,0,2839.0,8856.0,0.0,11695,6814.0,3181.0,9995.0,227996.32,4775.0,5723.0,10498.0,243076.38,20493.0,0.0,4194.0,7395.0,0.0,11589.0,0.0,2712.0,6192.0,0.0,8904.0,2252.0,1529.0,3781.0,29289.370000000003,1453.0,3501.0,4954.0,84706.23,8735.0,0.0,1142.0,2563.0,0.0,3705.0,0.0,1268.0,3762.0,0.0,5030.0,319.0,5319.0,5638.0,87460.56999999999,2232.0,490.0,2722.0,8373.730000000001,8360.0,0.0,431.0,2120.0,0.0,2551.0,0.0,673.0,5136.0,0.0,5809.0,1457.0,6315.0,7772.0,121769.81,3698.0,2770.0,6468.0,57781.29,14240.0,0.0,2869.0,2286.0,0.0,5155.0,0.0,3817.0,5268.0,0.0,9085.0
신기,502.0,1469.0,1971.0,81720.0,4788.0,597.0,5385.0,75580.0,7356.0,0.0,21.0,5269.0,0.0,5290.0,0.0,21.0,2045.0,0.0,2066.0,609,1057,1666.0,668887.8,4077,582,4659.0,382628.9,6325.0,0.0,110.0,4576.0,0.0,4686.0,0.0,110.0,1529.0,0.0,1639.0,507,757,1264,130440,997,428,1425,73750,2689.0,0,0.0,1504.0,0.0,1504,0,0.0,1185.0,0.0,1185,542.0,653.0,1195.0,81934.19,822.0,588.0,1410.0,73778.41,2605.0,0.0,0.0,1364.0,0.0,1364.0,0.0,0.0,1241.0,0.0,1241.0,273.0,195.0,468.0,17682.289999999997,461.0,501.0,962.0,45397.91,1430.0,0.0,25.0,709.0,0.0,734.0,0.0,16.0,680.0,0.0,696.0,165.0,501.0,666.0,53034.59,651.0,280.0,931.0,28779.71,1597.0,0.0,4.0,812.0,0.0,816.0,0.0,11.0,770.0,0.0,781.0,270.0,668.0,938.0,75085.20999999999,1008.0,462.0,1470.0,51411.39,2408.0,0.0,45.0,1233.0,0.0,1278.0,0.0,82.0,1048.0,0.0,1130.0
신녕,597.0,661.0,1258.0,161747.0,788.0,812.0,1600.0,18595.0,2858.0,0.0,0.0,1385.0,0.0,1385.0,0.0,0.0,1473.0,0.0,1473.0,536,647,1183.0,69683.0,682,681,1363.0,73344.8,2546.0,0.0,0.0,1218.0,0.0,1218.0,0.0,0.0,1328.0,0.0,1328.0,567,518,1085,58380,587,636,1223,71679,2308.0,0,0.0,1154.0,0.0,1154,0,0.0,1154.0,0.0,1154,496.0,580.0,1076.0,56340.11,767.0,821.0,1588.0,79750.39,2664.0,0.0,0.0,1263.0,0.0,1263.0,0.0,0.0,1401.0,0.0,1401.0,505.0,379.0,884.0,36027.43,494.0,589.0,1083.0,55989.87,1967.0,0.0,0.0,999.0,0.0,999.0,0.0,0.0,968.0,0.0,968.0,462.0,913.0,1375.0,87818.31,969.0,781.0,1750.0,75121.69,3125.0,0.0,0.0,1431.0,0.0,1431.0,0.0,0.0,1694.0,0.0,1694.0,624.0,1215.0,1839.0,133238.51,1099.0,812.0,1911.0,89044.99,3750.0,0.0,0.0,1723.0,0.0,1723.0,0.0,0.0,2027.0,0.0,2027.0
신동,3776.0,526.0,4302.0,131342.0,293.0,2841.0,3134.0,217621.0,7436.0,0.0,0.0,4069.0,0.0,4069.0,0.0,0.0,3367.0,0.0,3367.0,3797,437,4234.0,22468.0,483,2963,3446.0,152340.1,7680.0,0.0,0.0,4280.0,0.0,4280.0,0.0,0.0,3400.0,0.0,3400.0,3250,688,3938,30817,581,2689,3270,120444,7208.0,0,0.0,3831.0,0.0,3831,0,0.0,3377.0,0.0,3377,3338.0,1253.0,4591.0,65757.76,969.0,2384.0,3353.0,125112.94,7944.0,0.0,0.0,4307.0,0.0,4307.0,0.0,0.0,3637.0,0.0,3637.0,2175.0,1277.0,3452.0,53354.7,541.0,1544.0,2085.0,64510.3,5537.0,0.0,0.0,2716.0,0.0,2716.0,0.0,0.0,2821.0,0.0,2821.0,2216.0,1312.0,3528.0,57658.5,672.0,1871.0,2543.0,82224.9,6071.0,0.0,0.0,2888.0,0.0,2888.0,0.0,0.0,3183.0,0.0,3183.0,2248.0,1760.0,4008.0,66692.42,732.0,1765.0,2497.0,66881.88,6505.0,0.0,0.0,2980.0,0.0,2980.0,0.0,0.0,3525.0,0.0,3525.0
신례원,23545.0,67741.0,91286.0,2011908.0,64918.0,19539.0,84457.0,2289971.0,175743.0,0.0,5302.0,83161.0,0.0,88463.0,0.0,4186.0,83094.0,0.0,87280.0,19674,60917,80591.0,4342043.3,58155,16310,74465.0,1158369.2999999998,155056.0,0.0,5518.0,72311.0,0.0,77829.0,0.0,5064.0,72163.0,0.0,77227.0,17884,58277,76161,4311672,57538,15676,73214,1150073,149375.0,0,5847.0,69575.0,0.0,75422,0,5457.0,68496.0,0.0,73953,18658.0,58299.0,76957.0,4245243.21,56813.0,16526.0,73339.0,1203720.39,150296.0,0.0,5937.0,69534.0,0.0,75471.0,0.0,6170.0,68655.0,0.0,74825.0,8468.0,37741.0,46209.0,2501945.22,36775.0,9432.0,46207.0,625215.98,92416.0,0.0,3413.0,41830.0,0.0,45243.0,0.0,3473.0,43700.0,0.0,47173.0,8467.0,37836.0,46303.0,2492631.23,37191.0,10071.0,47262.0,661608.17,93565.0,0.0,3546.0,42112.0,0.0,45658.0,0.0,3366.0,44541.0,0.0,47907.0,9920.0,42994.0,52914.0,2902242.41,42049.0,10048.0,52097.0,677678.29,105011.0,0.0,4272.0,47697.0,0.0,51969.0,0.0,4311.0,48731.0,0.0,53042.0
신탄진,249653.0,481738.0,731391.0,58964731.0,492927.0,240736.0,733663.0,41695475.0,1465054.0,0.0,288.0,742292.0,0.0,742580.0,0.0,282.0,722192.0,0.0,722474.0,232366,447101,679467.0,46707472.8,455434,222394,677828.0,23232643.9,1357295.0,0.0,4.0,687796.0,0.0,687800.0,0.0,4.0,669491.0,0.0,669495.0,237063,446918,683981,45183427,450267,223571,673838,22612006,1357819.0,0,527.0,686803.0,0.0,687330,0,511.0,669978.0,0.0,670489,245480.0,455600.0,701080.0,45248982.55,462932.0,235106.0,698038.0,23368789.15,1399118.0,0.0,1.0,708411.0,0.0,708412.0,0.0,393.0,690313.0,0.0,690706.0,161062.0,313444.0,474506.0,29827075.39,316262.0,160154.0,476416.0,15240124.01,950922.0,0.0,0.0,477324.0,0.0,477324.0,0.0,0.0,473598.0,0.0,473598.0,180082.0,326179.0,506261.0,30018260.35,327007.0,178228.0,505235.0,16402326.65,1011496.0,0.0,0.0,507089.0,0.0,507089.0,0.0,0.0,504407.0,0.0,504407.0,217609.0,385461.0,603070.0,36055984.46,392741.0,208374.0,601115.0,19489376.24,1204185.0,0.0,4683.0,605667.0,0.0,610350.0,0.0,4784.0,589051.0,0.0,593835.0
신태인,11452.0,47409.0,58861.0,8207217.0,46144.0,10896.0,57040.0,1853565.0,115901.0,0.0,5219.0,52377.0,0.0,57596.0,0.0,5746.0,52559.0,0.0,58305.0,10781,43932,54713.0,5510565.1,41925,10690,52615.0,1340925.6,107328.0,0.0,5661.0,47045.0,0.0,52706.0,0.0,7130.0,47492.0,0.0,54622.0,11029,42423,53452,5089976,41411,11373,52784,1363892,106236.0,0,6771.0,45669.0,0.0,52440,0,7645.0,46151.0,0.0,53796,10233.0,41923.0,52156.0,5003924.649999999,41572.0,10613.0,52185.0,1276216.75,104341.0,0.0,8431.0,43374.0,0.0,51805.0,0.0,8008.0,44528.0,0.0,52536.0,8214.0,27795.0,36009.0,2861230.17,26776.0,9004.0,35780.0,937285.63,71789.0,0.0,6141.0,28849.0,0.0,34990.0,0.0,5845.0,30954.0,0.0,36799.0,9320.0,27764.0,37084.0,2663921.97,26334.0,10753.0,37087.0,1035447.13,74171.0,0.0,6029.0,29625.0,0.0,35654.0,0.0,6512.0,32005.0,0.0,38517.0,10212.0,31146.0,41358.0,3136752.73,30084.0,11712.0,41796.0,1173328.57,83154.0,0.0,8664.0,31632.0,0.0,40296.0,0.0,9020.0,33838.0,0.0,42858.0
심천,1026.0,7063.0,8089.0,935141.0,6137.0,532.0,6669.0,58733.0,14758.0,0.0,0.0,7163.0,0.0,7163.0,0.0,303.0,7292.0,0.0,7595.0,807,7255,8062.0,494566.9,6927,298,7225.0,20314.4,15287.0,0.0,0.0,7734.0,0.0,7734.0,0.0,0.0,7553.0,0.0,7553.0,973,7545,8518,574118,7449,570,8019,40322,16537.0,0,304.0,8118.0,0.0,8422,0,400.0,7715.0,0.0,8115,1127.0,7840.0,8967.0,529970.32,8062.0,872.0,8934.0,58945.68,17901.0,0.0,0.0,9189.0,0.0,9189.0,0.0,0.0,8712.0,0.0,8712.0,587.0,5559.0,6146.0,377777.27,5903.0,499.0,6402.0,33910.93,12548.0,0.0,0.0,6490.0,0.0,6490.0,0.0,0.0,6058.0,0.0,6058.0,2363.0,4567.0,6930.0,279903.06,3575.0,1737.0,5312.0,106457.54,12242.0,0.0,0.0,5938.0,0.0,5938.0,0.0,0.0,6304.0,0.0,6304.0,2870.0,4818.0,7688.0,243188.82,3159.0,1925.0,5084.0,97164.48,12772.0,0.0,0.0,6029.0,0.0,6029.0,0.0,0.0,6743.0,0.0,6743.0
아산,183800.0,299997.0,483797.0,1349987.0,350686.0,174906.0,525592.0,17525581.0,1009389.0,0.0,120579.0,413907.0,0.0,534486.0,0.0,118040.0,356863.0,0.0,474903.0,190684,209716,400400.0,15000598.6,232327,176412,408739.0,12621590.3,809139.0,0.0,119211.0,303800.0,0.0,423011.0,0.0,111669.0,274459.0,0.0,386128.0,202383,220059,422442,15541120,239269,187451,426720,13266152,849162.0,0,126426.0,315226.0,0.0,441652,0,117616.0,289894.0,0.0,407510,216762.0,219013.0,435775.0,15436768.7,237452.0,200622.0,438074.0,14187695.1,873849.0,0.0,132617.0,321597.0,0.0,454214.0,0.0,121835.0,297800.0,0.0,419635.0,139410.0,116500.0,255910.0,8122368.51,123510.0,126084.0,249594.0,8782499.59,505504.0,0.0,79429.0,183491.0,0.0,262920.0,0.0,72442.0,170142.0,0.0,242584.0,166323.0,118368.0,284691.0,8038892.390000001,129836.0,155104.0,284940.0,10453965.31,569631.0,0.0,94963.0,201196.0,0.0,296159.0,0.0,85607.0,187865.0,0.0,273472.0,215473.0,147322.0,362795.0,10081370.03,167647.0,204067.0,371714.0,13870058.87,734509.0,0.0,133807.0,249313.0,0.0,383120.0,0.0,119556.0,231833.0,0.0,351389.0
아우라지,6133.0,0.0,6133.0,0.0,0.0,4533.0,4533.0,175427.0,10666.0,0.0,6133.0,0.0,0.0,6133.0,0.0,4533.0,0.0,0.0,4533.0,4126,432,4558.0,55969.8,432,4688,5120.0,607375.4,9678.0,0.0,4558.0,0.0,0.0,4558.0,0.0,5120.0,0.0,0.0,5120.0,2787,0,2787,0,0,3019,3019,397189,5806.0,0,2787.0,0.0,0.0,2787,0,3019.0,0.0,0.0,3019,2238.0,0.0,2238.0,0.0,0.0,3484.0,3484.0,450032.7,5722.0,0.0,2238.0,0.0,0.0,2238.0,0.0,3484.0,0.0,0.0,3484.0,428.0,0.0,428.0,0.0,0.0,621.0,621.0,84272.5,1049.0,0.0,428.0,0.0,0.0,428.0,0.0,621.0,0.0,0.0,621.0,0.0,10.0,10.0,806.7,5.0,0.0,5.0,0.0,15.0,0.0,5.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,10.0,0.0,1823.0,1823.0,342276.3,1573.0,0.0,1573.0,0.0,3396.0,0.0,1573.0,0.0,0.0,1573.0,0.0,1823.0,0.0,0.0,1823.0
안강,4991.0,5416.0,10407.0,580054.0,5297.0,5691.0,10988.0,73414.0,21395.0,0.0,54.0,10234.0,0.0,10288.0,0.0,59.0,11048.0,0.0,11107.0,4693,3998,8691.0,284579.5,3951,4973,8924.0,353980.5,17615.0,0.0,0.0,8644.0,0.0,8644.0,0.0,0.0,8971.0,0.0,8971.0,4728,3781,8509,272693,3971,4777,8748,344526,17257.0,0,0.0,8699.0,0.0,8699,0,0.0,8558.0,0.0,8558,4549.0,3649.0,8198.0,259384.45,3807.0,4883.0,8690.0,347101.75,16888.0,0.0,0.0,8356.0,0.0,8356.0,0.0,0.0,8532.0,0.0,8532.0,3866.0,3203.0,7069.0,234903.92,3542.0,4023.0,7565.0,295041.68,14634.0,0.0,0.0,7408.0,0.0,7408.0,0.0,0.0,7226.0,0.0,7226.0,70.0,105.0,175.0,3563.86,61.0,61.0,122.0,2070.44,297.0,0.0,0.0,131.0,0.0,131.0,0.0,0.0,166.0,0.0,166.0,2802.0,5725.0,8527.0,405483.43,6445.0,3275.0,9720.0,231957.77,18247.0,0.0,0.0,9247.0,0.0,9247.0,0.0,0.0,9000.0,0.0,9000.0
안동,86224.0,227744.0,313968.0,54132712.0,227636.0,79278.0,306914.0,6686213.0,620882.0,0.0,1375.0,312485.0,0.0,313860.0,0.0,1375.0,305647.0,0.0,307022.0,74689,219449,294138.0,27765023.4,222006,74083,296089.0,9314470.4,590227.0,0.0,1849.0,294846.0,0.0,296695.0,0.0,1849.0,291683.0,0.0,293532.0,72373,194005,266378,24844270,198490,72477,270967,9306481,537345.0,0,937.0,269926.0,0.0,270863,0,937.0,265545.0,0.0,266482,70126.0,188976.0,259102.0,23992498.08,193067.0,70700.0,263767.0,9006504.92,522869.0,0.0,276.0,262917.0,0.0,263193.0,0.0,276.0,259400.0,0.0,259676.0,756.0,1978.0,2734.0,207062.35,2201.0,927.0,3128.0,97040.85,5862.0,0.0,0.0,2957.0,0.0,2957.0,0.0,0.0,2905.0,0.0,2905.0,37990.0,246757.0,284747.0,41848769.02,248081.0,36305.0,284386.0,3903142.08,569133.0,174823.0,0.0,111248.0,0.0,286071.0,171008.0,0.0,112054.0,0.0,283062.0,46466.0,310749.0,357215.0,54126950.86,318717.0,48874.0,367591.0,5370474.54,724806.0,233034.0,3771.0,128378.0,0.0,365183.0,224811.0,3905.0,130907.0,0.0,359623.0
안양,191101.0,44417.0,235518.0,1061566.0,83111.0,193808.0,276919.0,31338754.0,512437.0,0.0,0.0,274212.0,0.0,274212.0,0.0,0.0,238225.0,0.0,238225.0,175186,42915,218101.0,5286447.600000001,56594,149868,206462.0,18481735.0,424563.0,0.0,411.0,231369.0,0.0,231780.0,0.0,411.0,192372.0,0.0,192783.0,179482,52014,231496,5958428,72573,150435,223008,17232979,454504.0,0,0.0,252055.0,0.0,252055,0,0.0,202449.0,0.0,202449,179419.0,57418.0,236837.0,6084873.31,80482.0,151466.0,231948.0,16052192.99,468785.0,0.0,2.0,259899.0,0.0,259901.0,0.0,2.0,208882.0,0.0,208884.0,104298.0,43929.0,148227.0,4190380.47,59953.0,92102.0,152055.0,8785595.43,300282.0,0.0,0.0,164251.0,0.0,164251.0,0.0,0.0,136031.0,0.0,136031.0,110666.0,41456.0,152122.0,4110076.74,46564.0,93735.0,140299.0,9293179.36,292421.0,0.0,0.0,157230.0,0.0,157230.0,0.0,0.0,135191.0,0.0,135191.0,131597.0,54111.0,185708.0,5034626.4,60585.0,112408.0,172993.0,10458729.0,358701.0,0.0,0.0,192182.0,0.0,192182.0,0.0,0.0,166519.0,0.0,166519.0
약목,42167.0,4011.0,46178.0,946596.0,9358.0,56811.0,66169.0,5283423.0,112347.0,0.0,0.0,51525.0,0.0,51525.0,0.0,0.0,60822.0,0.0,60822.0,39281,2834,42115.0,121267.5,8807,58530,67337.0,2504511.6,109452.0,0.0,0.0,48088.0,0.0,48088.0,0.0,0.0,61364.0,0.0,61364.0,42296,3496,45792,149492,9225,62195,71420,2659512,117212.0,0,0.0,51521.0,0.0,51521,0,0.0,65691.0,0.0,65691,40481.0,2747.0,43228.0,122455.95,7638.0,55101.0,62739.0,2456296.15,105967.0,0.0,0.0,48119.0,0.0,48119.0,0.0,0.0,57848.0,0.0,57848.0,25879.0,1541.0,27420.0,62238.48,4269.0,35293.0,39562.0,1425426.72,66982.0,0.0,0.0,30148.0,0.0,30148.0,0.0,0.0,36834.0,0.0,36834.0,31167.0,6862.0,38029.0,292835.33,4886.0,34843.0,39729.0,1486922.37,77758.0,0.0,0.0,36053.0,0.0,36053.0,0.0,0.0,41705.0,0.0,41705.0,38944.0,8692.0,47636.0,385813.42,5972.0,42806.0,48778.0,1900037.88,96414.0,0.0,0.0,44916.0,0.0,44916.0,0.0,0.0,51498.0,0.0,51498.0
